0x000000000000aad0,gfl::engine::ObjectHandle<sandbox::kawai::ui_button::UiKitButton> gamesys::GameProcManager::RegisterCallProc<sandbox::kawai::ui_button::UiKitButton>(gfl::mem::MemoryResource *),524,
0x000000000000ace0,sandbox::kawai::ui_button::UiKitButton * gfl::engine::ObjectFactory::Create<sandbox::kawai::ui_button::UiKitButton>(gfl::mem::MemoryResource *),656,
0x000000000000b180,sandbox::wakabayashi::test_proc::Proc * gfl::engine::ObjectFactory::Create<sandbox::wakabayashi::test_proc::Proc>(gfl::mem::MemoryResource *),604,
0x000000000000b3e0,gfl::engine::ObjectHandle<sandbox::wakabayashi::test1::OriginalUiProc> gamesys::GameProcManager::RegisterCallProc<sandbox::wakabayashi::test1::OriginalUiProc>(gfl::mem::MemoryResource *),524,
0x000000000000b5f0,sandbox::wakabayashi::test1::OriginalUiProc * gfl::engine::ObjectFactory::Create<sandbox::wakabayashi::test1::OriginalUiProc>(gfl::mem::MemoryResource *),604,
0x000000000000b850,gfl::engine::ObjectHandle<sandbox::wakabayashi::itemcheck::Proc> gamesys::GameProcManager::RegisterCallProc<sandbox::wakabayashi::itemcheck::Proc>(gfl::mem::MemoryResource *),524,
0x000000000000ba60,sandbox::wakabayashi::itemcheck::Proc * gfl::engine::ObjectFactory::Create<sandbox::wakabayashi::itemcheck::Proc>(gfl::mem::MemoryResource *),604,
0x000000000000bcc0,gamesys::GameEventManager::SetJobConnection(gamesys::JobUpdateConnectionParam const&),536,
0x000000000000bee0,gfl::engine::ObjectHandle<sandbox::launcher::LauncherProc> gamesys::GameProcManager::RegisterCallProc<sandbox::launcher::LauncherProc>(gfl::mem::MemoryResource *),524,
0x000000000000c0f0,sandbox::launcher::LauncherProc * gfl::engine::ObjectFactory::Create<sandbox::launcher::LauncherProc>(gfl::mem::MemoryResource *),604,
0x000000000000c350,gamesys::GameProc::GetStaticReflection(void),208,
0x000000000000c680,sandbox::launcher::CommandManager * gfl::engine::ObjectFactory::Create<sandbox::launcher::CommandManager>(gfl::mem::MemoryResource *),604,
0x000000000000c8e0,void fixed_size_function<void ()(void), 128ul, (construct_type)3>::call_impl<main::LauncherEvent::CreateLauncherData(gfl::mem::MemoryResource *)::$_0>(void *),96,
0x000000000000c950,void fixed_size_function<void ()(void), 128ul, (construct_type)3>::copy_impl<main::LauncherEvent::CreateLauncherData(gfl::mem::MemoryResource *)::$_0>(void const*, void *),4,
0x000000000000c960,void fixed_size_function<void ()(void), 128ul, (construct_type)3>::move_impl<main::LauncherEvent::CreateLauncherData(gfl::mem::MemoryResource *)::$_0>(void *, void *),4,
0x000000000000c970,void fixed_size_function<void ()(void), 128ul, (construct_type)3>::call_impl<main::LauncherEvent::CreateLauncherData(gfl::mem::MemoryResource *)::$_1>(void *),188,
0x000000000000ca30,void fixed_size_function<void ()(void), 128ul, (construct_type)3>::destroy_impl<main::LauncherEvent::CreateLauncherData(gfl::mem::MemoryResource *)::$_1>(void *),4,
0x000000000000ca40,gfl::engine::ObjectHandle<sandbox::ariizumi::EffectViewerProc> gamesys::GameProcManager::RegisterCallProc<sandbox::ariizumi::EffectViewerProc, sandbox::ariizumi::EffectViewerProc::InitParam &>(gfl::mem::MemoryResource *, sandbox::ariizumi::EffectViewerProc::InitParam &),532,
0x000000000000cc60,sandbox::ariizumi::EffectViewerProc * gfl::engine::ObjectFactory::Create<sandbox::ariizumi::EffectViewerProc, sandbox::ariizumi::EffectViewerProc::InitParam &>(gfl::mem::MemoryResource *, sandbox::ariizumi::EffectViewerProc::InitParam &),612,
0x000000000000ced0,void fixed_size_function<void ()(void), 128ul, (construct_type)3>::copy_impl<main::LauncherEvent::CreateLauncherData(gfl::mem::MemoryResource *)::$_1>(void const*, void *),4,
0x000000000000cee0,void fixed_size_function<void ()(void), 128ul, (construct_type)3>::move_impl<main::LauncherEvent::CreateLauncherData(gfl::mem::MemoryResource *)::$_1>(void *, void *),4,
